_id,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,last_scraped,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,security_deposit,cleaning_fee,extra_people,guests_included,amenities_count,administrative_division,region,country,longitude,latitude,annual_availability,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating,host_id,host_response_rate,host_total_listings_count,superhost,host_neighbourhood
10545815,Apartment,Entire home/apt,Real Bed,4,90,moderate,2019-03-07,4,1,1,126,1,125.0,200.0,80.0,30,2,17,Brooklyn,New York,United States,-73.93981,40.70687,168,10.0,10.0,10.0,10.0,9.0,9.0,96.0,4148248,100.0,3,False,Williamsburg
10548991,House,Entire home/apt,Real Bed,2,90,Strict_14,2019-03-06,11,4,6,45,2,325.0,500.0,197.5,25,8,24,Kailua-Kona,Hawaii,United States,-155.97349,19.61318,267,10.0,10.0,10.0,10.0,10.0,10.0,98.0,54391530,100.0,3,True,Kailua/Kona
10552362,Apartment,Entire home/apt,Real Bed,1,1125,Strict_14,2019-03-07,2,1,1,2,1,85.0,0.0,15.0,0,1,10,Rushcutters Bay,New South Wales,Australia,151.22559,-33.87604,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,23405752,0.0,1,False,Elizabeth Bay/Rushcutters Bay
10558807,Apartment,Entire home/apt,Real Bed,2,1125,Strict_14,2019-03-08,6,2,3,51,1,85.0,100.0,40.0,0,6,19,Barcelona,Catalonia,Spain,2.15836,41.41582,174,8.0,7.0,8.0,8.0,8.0,8.0,71.0,54320669,100.0,12,False,Vila de Gràcia
10560325,Apartment,Entire home/apt,Real Bed,3,1125,Strict_14,2019-02-16,6,2,3,20,1,60.0,200.0,25.0,8,3,17,Porto,Grande Porto,Portugal,-8.6114,41.16093,314,9.0,9.0,10.0,9.0,9.0,9.0,89.0,12870591,80.0,5,False,Jardim Europa
10570041,Apartment,Entire home/apt,Real Bed,2,1125,Strict_14,2019-02-11,6,2,5,9,2,395.0,625.0,197.5,35,4,50,Rio de Janeiro,Rio De Janeiro,Brazil,-43.22076222600562,-22.96448811710617,342,10.0,9.0,10.0,10.0,10.0,9.0,91.0,3665789,98.0,18,True,
10573225,Guest suite,Entire home/apt,Real Bed,3,1125,moderate,2019-03-07,3,0,0,115,1,135.0,200.0,50.0,25,2,35,Brooklyn,New York,United States,-73.98307,40.6651,204,10.0,10.0,10.0,10.0,10.0,10.0,98.0,54539364,93.0,1,True,Park Slope
10578580,Guesthouse,Entire home/apt,Real Bed,2,1125,Strict_14,2019-03-06,2,1,1,114,1,120.0,200.0,100.0,15,1,24,Honolulu,Hawaii,United States,-157.78578,21.29561,323,9.0,9.0,10.0,10.0,10.0,9.0,95.0,308899,100.0,2,False,Kaimuki
10581101,Apartment,Entire home/apt,Real Bed,2,1125,Strict_14,2019-03-08,8,4,6,77,2,169.0,200.0,60.0,0,10,19,Barcelona,Catalonia,Spain,2.18146,41.39716,211,10.0,9.0,9.0,9.0,9.0,9.0,90.0,54320669,100.0,12,False,Vila de Gràcia
1058555,Apartment,Private room,Real Bed,3,1125,Strict_14,2019-02-18,2,1,1,31,1,105.0,0.0,60.0,60,1,10,Taksim,Istanbul,Turkey,28.98648,41.03376,336,10.0,10.0,10.0,10.0,10.0,9.0,96.0,5823933,100.0,2,True,Cihangir
10596036,Apartment,Entire home/apt,Real Bed,5,1125,flexible,2019-02-11,4,1,4,0,1,601.25,0.0,100.0,0,1,15,Rio de Janeiro,Rio De Janeiro,Brazil,-43.17974071338275,-22.9313871086666,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47039858,0.0,1,False,
10612199,Apartment,Private room,Real Bed,3,1125,moderate,2019-03-07,1,1,1,10,1,80.0,100.0,50.0,0,1,14,New York,New York,United States,-73.95211,40.80708,339,10.0,10.0,10.0,10.0,10.0,10.0,100.0,54761069,100.0,1,False,Harlem
10624493,Apartment,Entire home/apt,Real Bed,7,365,flexible,2019-03-11,5,2,2,0,2,601.25,0.0,94.0748,0,1,11,Shatin ,Hong Kong,Hong Kong,114.12074,22.40547,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19543283,0.0,1,False,
10628126,Apartment,Entire home/apt,Real Bed,2,1124,Strict_14,2019-02-16,6,3,3,132,1,80.0,625.0,20.0,10,2,25,Porto,Grande Porto,Portugal,-8.61602,41.14295,214,10.0,10.0,10.0,10.0,10.0,9.0,92.0,54662715,100.0,4,False,
1063491,Apartment,Entire home/apt,Real Bed,2,89,super_strict_30,2019-02-11,4,1,2,110,1,351.0,625.0,140.0,60,2,34,Rio de Janeiro,Rio De Janeiro,Brazil,-43.175966118975914,-22.964922391816017,317,10.0,9.0,10.0,10.0,10.0,9.0,95.0,1381764,98.0,65,False,Copacabana
10635276,Apartment,Entire home/apt,Real Bed,4,100,moderate,2019-02-11,6,3,7,13,4,601.25,0.0,197.5,19,4,43,Rio de Janeiro,Rio De Janeiro,Brazil,-43.32984175609327,-23.011124595436097,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,54904357,0.0,2,True,Barra da Tijuca
10639317,Apartment,Private room,Real Bed,1,1125,flexible,2019-02-18,2,1,1,0,1,137.0,0.0,94.0748,0,1,12,Kadıköy,Istanbul,Turkey,29.02588,40.98825,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25679882,0.0,1,False,Moda
10648267,Apartment,Entire home/apt,Real Bed,3,1125,Strict_14,2019-02-11,5,3,3,1,3,298.0,625.0,160.0,0,1,9,Rio de Janeiro,Rio De Janeiro,Brazil,-43.22120070184858,-22.984162872106157,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,54984412,80.0,2,False,Leblon
10659534,Apartment,Entire home/apt,Real Bed,2,1125,Strict_14,2019-03-11,2,1,1,10,1,601.25,625.0,197.5,0,1,7,Sheung Wan,Hong Kong Island,Hong Kong,114.15241,22.28351,0,9.0,10.0,9.0,10.0,10.0,9.0,95.0,36481278,100.0,1,False,Sheung Wan
10664888,Apartment,Entire home/apt,Real Bed,2,28,Strict_14,2019-02-16,4,0,2,62,1,55.0,150.0,25.0,7,2,39,Porto,Grande Porto,Portugal,-8.61279,41.14106,243,10.0,10.0,10.0,10.0,10.0,10.0,97.0,35484736,100.0,4,True,
1066648,House,Entire home/apt,Real Bed,1,1125,flexible,2019-02-11,8,6,6,0,5,601.25,0.0,94.0748,0,1,29,Rio de Janeiro,Rio De Janeiro,Brazil,-43.178234025801544,-22.917475613135107,358,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4532951,100.0,3,False,Urca
1067052,House,Entire home/apt,Real Bed,3,25,moderate,2019-03-06,2,1,1,18,1,72.0,100.0,12.0,10,2,19,Keaau,Hawaii,United States,-155.02503,19.56081,352,10.0,9.0,10.0,10.0,10.0,10.0,96.0,1121661,100.0,2,True,Island of Hawaiʻi
10671783,House,Entire home/apt,Real Bed,1,1125,Strict_14,2019-02-11,10,4,6,0,6,601.25,625.0,94.0748,0,1,22,Rio de Janeiro,Rio De Janeiro,Brazil,-43.43656065280531,-23.01216083013239,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55124555,0.0,1,False,
10675315,Apartment,Private room,Real Bed,2,1125,Strict_14,2019-03-11,2,1,1,0,1,30.0,0.0,20.0,15,1,13,Montréal,Quebec,Canada,-73.60137,45.52517,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5173928,0.0,1,False,Mile End
1068505,Apartment,Private room,Real Bed,2,45,moderate,2019-03-07,2,1,1,46,1,50.0,0.0,50.0,10,1,16,Brooklyn,New York,United States,-73.95667,40.67414,64,10.0,10.0,10.0,10.0,10.0,9.0,96.0,2128778,100.0,2,True,Crown Heights
1069531,Guest suite,Private room,Real Bed,3,21,Strict_14,2019-03-06,2,1,1,167,1,139.0,200.0,85.0,35,2,25,Princeville,Hawaii,United States,-159.48653,22.22739,276,10.0,9.0,10.0,10.0,10.0,9.0,93.0,5884464,100.0,2,True,Kauaʻi
1070322,Condominium,Private room,Real Bed,2,1125,Strict_14,2019-03-08,3,1,3,191,1,40.0,100.0,15.0,8,4,13,Barcelona,Catalonia,Spain,2.15533,41.40686,289,9.0,9.0,9.0,9.0,9.0,8.0,82.0,5888954,100.0,2,False,Vila de Gràcia
10706900,Apartment,Entire home/apt,Real Bed,3,1120,moderate,2019-02-11,5,2,3,34,2,451.0,500.0,197.5,100,4,35,Rio de Janeiro,Rio De Janeiro,Brazil,-43.343027190397,-23.00878356989572,329,10.0,9.0,10.0,10.0,10.0,9.0,95.0,15560428,100.0,5,True,Barra da Tijuca
10716793,Apartment,Private room,Real Bed,1,1125,flexible,2019-03-08,2,1,1,0,1,15.0,0.0,94.0748,0,1,18,Barcelona,Catalonia,Spain,2.17519,41.41035,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6486855,0.0,1,False,La Sagrada Família
1073607,House,Private room,Real Bed,1,1125,moderate,2019-03-07,2,1,1,84,1,65.0,120.0,25.0,15,1,15,Petersham,New South Wales,Australia,151.15851,-33.89931,232,10.0,10.0,10.0,10.0,10.0,10.0,96.0,3082095,67.0,3,True,Marrickville
1074008,Apartment,Entire home/apt,Real Bed,2,1125,Strict_14,2019-02-18,2,1,1,17,1,385.0,0.0,197.5,0,2,10,Istanbul,Istanbul,Turkey,28.97994,41.03406,365,9.0,9.0,10.0,10.0,10.0,9.0,97.0,5908273,100.0,2,False,Cihangir
10742116,Apartment,Entire home/apt,Real Bed,5,1125,Strict_14,2019-02-18,4,1,2,6,1,417.0,0.0,197.5,0,1,29,Şişli,Istanbul,Turkey,28.99363,41.05261,297,9.0,9.0,9.0,9.0,10.0,8.0,83.0,19354362,100.0,7,False,
10751153,Apartment,Entire home/apt,Real Bed,3,40,Strict_14,2019-02-16,3,1,1,32,1,58.0,300.0,40.0,20,2,46,Porto,Grande Porto,Portugal,-8.60106,41.14684,359,10.0,10.0,10.0,10.0,10.0,9.0,94.0,11417174,100.0,4,True,Brickell
10752737,Apartment,Private room,Real Bed,7,1125,flexible,2019-03-06,1,1,1,0,1,90.0,0.0,50.0,40,1,9,New York,New York,United States,-73.98319,40.71823,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20358661,0.0,1,False,Lower East Side
1077686,House,Private room,Real Bed,1,1125,flexible,2019-02-18,3,1,1,0,1,601.25,0.0,94.0748,0,1,1,Istanbul,Istanbul,Turkey,28.94457,41.03301,365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5929670,0.0,1,False,Fatih
10782351,Serviced apartment,Entire home/apt,Real Bed,1,1125,moderate,2019-02-18,3,1,2,1,1,211.0,596.0,94.0748,89,1,21,Beyoğlu,Istanbul,Turkey,28.98789,41.03445,343,10.0,10.0,10.0,10.0,10.0,10.0,80.0,3938375,100.0,6,False,Taksim
1079887,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2019-03-08,4,2,2,104,1,89.0,0.0,30.0,10,2,17,Barcelona,Catalonia,Spain,2.14596,41.38475,280,10.0,9.0,10.0,10.0,9.0,9.0,93.0,542867,76.0,3,False,Sants-Montjuïc
10802909,Condominium,Private room,Real Bed,2,1125,Strict_14,2019-03-08,2,1,2,122,1,40.0,90.0,10.0,0,1,17,Barcelona,Catalonia,Spain,2.17778,41.38049,253,8.0,8.0,9.0,9.0,10.0,8.0,78.0,55390614,100.0,5,False,El Gòtic
10812136,Apartment,Private room,Real Bed,1,1125,flexible,2019-03-06,2,1,1,0,1,60.0,0.0,94.0748,0,1,7,Brooklyn,New York,United States,-73.94384,40.70528,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4827009,0.0,1,False,Williamsburg
10816768,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2019-03-11,5,2,3,86,1,601.25,0.0,197.5,100,4,31,Hong Kong,Hong Kong Island,Hong Kong,114.15315,22.28028,108,10.0,10.0,10.0,10.0,10.0,10.0,99.0,56006867,100.0,1,True,Soho
10819035,Apartment,Private room,Real Bed,1,1125,flexible,2019-02-18,1,1,1,0,1,53.0,0.0,26.0,0,1,17,Üsküdar,Istanbul,Turkey,29.08565,41.01499,365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4812766,0.0,1,False,
10828339,Hostel,Private room,Real Bed,3,7,flexible,2019-02-11,2,1,1,1,1,187.0,0.0,94.0748,0,1,11,Rio de Janeiro,Rio De Janeiro,Brazil,-43.189916447135005,-22.976504206582874,180,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28616106,50.0,1,False,
10839801,Condominium,Private room,Real Bed,2,30,Strict_14,2019-03-11,2,1,1,72,1,447.0,625.0,197.5,0,2,22,Quarry Bay,Hong Kong Island,Hong Kong,114.20854,22.29099,140,10.0,10.0,10.0,10.0,10.0,10.0,97.0,13416742,100.0,3,False,
10839973,Apartment,Private room,Real Bed,1,1125,flexible,2019-03-11,2,1,1,0,1,601.25,0.0,94.0748,0,1,9,Hong Kong,Hong Kong,Hong Kong,114.16558,22.308,360,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43392680,100.0,6,False,Tai Kok Sui
10840938,Apartment,Entire home/apt,Real Bed,2,1125,Strict_14,2019-03-11,5,3,3,125,1,601.25,625.0,197.5,60,4,12,Hong Kong,Hong Kong Island,Hong Kong,114.15202,22.28582,306,9.0,9.0,9.0,10.0,10.0,9.0,87.0,930612,100.0,5,False,Downtown Vancouver
10850008,Apartment,Private room,Real Bed,1,1125,Strict_14,2019-03-07,2,1,1,29,1,128.0,625.0,75.0,45,1,29,New York,New York,United States,-73.9648,40.80732,267,10.0,9.0,10.0,10.0,10.0,9.0,99.0,56197328,100.0,2,False,Morningside Heights
10852990,Apartment,Entire home/apt,Real Bed,7,1125,Strict_14,2019-02-11,4,2,3,0,2,601.25,0.0,75.0,0,1,18,Rio de Janeiro,Rio De Janeiro,Brazil,-43.1838890521465,-22.938257466286093,358,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25469566,0.0,1,False,
10855800,Condominium,Entire home/apt,Real Bed,5,1125,flexible,2019-02-11,4,2,3,0,1,134.0,0.0,93.0,0,1,14,Rio de Janeiro,Rio De Janeiro,Brazil,-43.24972983198035,-22.862647394041378,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56230710,0.0,1,False,Bonsucesso
10857454,Apartment,Entire home/apt,Real Bed,2,30,Strict_14,2019-03-07,8,3,3,89,2,250.0,500.0,197.5,50,4,42,Brooklyn,New York,United States,-73.97527,40.6884,198,10.0,10.0,10.0,10.0,10.0,10.0,98.0,36894011,100.0,2,True,Fort Greene
10862541,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2019-02-11,4,2,2,0,1,172.0,0.0,94.0748,0,1,17,Rio de Janeiro,Rio De Janeiro,Brazil,-43.21872245840377,-22.89142169593252,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55601443,0.0,1,False,São Cristóvão
10887852,Apartment,Entire home/apt,Real Bed,1,1125,Strict_14,2019-03-07,2,1,1,60,1,125.0,625.0,50.0,0,1,30,New York,New York,United States,-73.99482,40.76438,66,10.0,10.0,10.0,10.0,10.0,10.0,95.0,39754804,100.0,1,False,Hell's Kitchen
10893326,Apartment,Entire home/apt,Real Bed,1,1125,Strict_14,2019-03-11,2,1,1,18,1,601.25,625.0,197.5,0,1,17,Sheung Wan,Hong Kong Island,Hong Kong,114.14881,22.28354,0,10.0,10.0,10.0,10.0,10.0,10.0,98.0,9479239,100.0,1,False,
1089542,Apartment,Private room,Real Bed,2,30,moderate,2019-03-07,2,1,1,241,1,47.0,100.0,20.0,15,1,40,Brooklyn,New York,United States,-73.94883,40.6536,100,10.0,9.0,10.0,10.0,9.0,10.0,93.0,663764,100.0,2,True,Flatbush
1090153,House,Entire home/apt,Real Bed,7,60,Strict_14,2019-03-07,8,4,5,3,3,500.0,625.0,150.0,0,1,23,Newport,New South Wales,Australia,151.31572,-33.65212,363,9.0,7.0,10.0,10.0,9.0,8.0,93.0,5990033,100.0,2,False,
10908640,Apartment,Private room,Real Bed,2,1125,Strict_14,2019-02-11,2,1,1,2,2,149.0,330.0,80.0,80,1,24,Rio de Janeiro,Rio De Janeiro,Brazil,-43.19841687233581,-22.98376501071312,0,10.0,9.0,9.0,10.0,10.0,9.0,100.0,29744388,0.0,2,False,Ipanema
1092760,Townhouse,Entire home/apt,Real Bed,7,29,Strict_14,2019-03-07,2,1,2,184,1,110.0,400.0,40.0,15,2,22,Brooklyn,New York,United States,-73.95321,40.69034,300,10.0,10.0,10.0,10.0,10.0,10.0,96.0,5887081,100.0,3,True,Bedford-Stuyvesant
10932304,House,Entire home/apt,Real Bed,4,1125,Strict_14,2019-03-06,8,2,4,44,2,189.0,250.0,150.0,25,2,30,Kailua,Hawaii,United States,-157.74147,21.37812,312,9.0,9.0,9.0,9.0,10.0,9.0,87.0,49457265,100.0,7,False,Kailua
10948197,Apartment,Entire home/apt,Real Bed,1,1125,Strict_14,2019-03-06,2,1,1,137,1,99.0,0.0,50.0,25,2,27,Honolulu,Hawaii,United States,-157.83937,21.2837,88,9.0,9.0,10.0,10.0,9.0,9.0,93.0,56775580,85.0,5,False,Waikiki
1095174,House,Entire home/apt,Real Bed,4,180,Strict_14,2019-03-06,14,4,8,119,3,169.0,200.0,197.5,25,4,40,Captain Cook,Hawaii,United States,-155.89926,19.20636,215,10.0,10.0,10.0,10.0,9.0,10.0,97.0,6017048,100.0,2,True,Island of Hawaiʻi
10977704,Hostel,Private room,Real Bed,2,1125,Strict_14,2019-03-11,1,1,1,203,1,447.0,0.0,50.0,0,1,17,九龍,Hong Kong,Hong Kong,114.17127,22.30549,62,10.0,10.0,10.0,10.0,10.0,9.0,96.0,56949831,100.0,22,True,Jordan
1098211,Apartment,Entire home/apt,Real Bed,3,1125,Strict_14,2019-03-07,2,1,1,9,1,119.0,600.0,75.0,0,2,9,Darlinghurst,New South Wales,Australia,151.22133,-33.87521,0,9.0,10.0,10.0,10.0,9.0,8.0,84.0,4099460,0.0,3,False,Neutral Bay
10985735,House,Entire home/apt,Real Bed,2,1125,flexible,2019-02-18,4,2,2,15,1,359.0,0.0,94.0748,60,2,12,büyükada,Istanbul,Turkey,29.11608,40.862,0,10.0,9.0,10.0,10.0,9.0,9.0,94.0,56998832,0.0,1,False,
10990260,House,Private room,Real Bed,1,60,Strict_14,2019-03-07,2,1,1,21,1,90.0,150.0,25.0,40,1,11,Jamaica ,New York,United States,-73.77835,40.68135,365,9.0,10.0,10.0,10.0,10.0,9.0,91.0,57023844,90.0,8,False,Jamaica
10992286,House,Private room,Real Bed,1,1125,Strict_14,2019-03-06,2,1,1,44,1,105.0,0.0,94.0748,0,1,20,Volcano,Hawaii,United States,-155.2403,19.43344,360,10.0,10.0,10.0,10.0,10.0,10.0,98.0,56866557,100.0,6,False,Island of Hawaiʻi
10992671,Apartment,Private room,Real Bed,30,360,Strict_14,2019-03-07,3,1,1,13,1,59.0,0.0,25.0,25,1,31,Brooklyn,New York,United States,-74.02972,40.63199,364,10.0,9.0,10.0,10.0,10.0,10.0,98.0,21965282,100.0,9,True,Bay Ridge
11005300,Apartment,Entire home/apt,Real Bed,30,90,flexible,2019-03-07,2,1,1,19,1,200.0,0.0,125.0,0,1,18,New York,New York,United States,-73.98763,40.72808,117,10.0,10.0,10.0,10.0,10.0,10.0,100.0,57107571,100.0,1,False,East Village
11006512,Apartment,Entire home/apt,Real Bed,32,1125,Strict_14,2019-03-08,6,2,3,0,2,91.0,500.0,94.0748,0,1,22,Barcelona,Catalonia,Spain,2.17831,41.37724,287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,396363,100.0,109,False,La Sagrada Família
11007058,Apartment,Entire home/apt,Real Bed,32,1125,Strict_14,2019-03-08,4,2,3,1,2,91.0,500.0,94.0748,0,1,22,Barcelona,Catalonia,Spain,2.17774,41.37783,283,6.0,8.0,8.0,6.0,10.0,8.0,80.0,396363,100.0,109,False,La Sagrada Família
11007542,Apartment,Private room,Real Bed,7,1125,Strict_14,2019-02-18,1,1,1,1,1,47.0,0.0,94.0748,0,1,31,Kadıköy,Istanbul,Turkey,29.03075,40.99459,364,10.0,10.0,10.0,10.0,10.0,10.0,100.0,22677216,0.0,1,False,
1101035,Apartment,Entire home/apt,Real Bed,4,28,Strict_14,2019-03-07,3,1,1,215,1,189.0,450.0,80.0,10,2,35,Brooklyn,New York,United States,-73.98517,40.68779,276,10.0,10.0,10.0,10.0,10.0,9.0,98.0,6048514,100.0,1,True,Boerum Hill
11012484,Apartment,Private room,Real Bed,1,1125,flexible,2019-03-08,2,1,1,0,1,40.0,0.0,94.0748,0,1,2,Barcelona,Catalonia,Spain,2.15759,41.40349,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41813973,0.0,1,False,Vila de Gràcia
1104768,Condominium,Entire home/apt,Real Bed,2,1125,super_strict_30,2019-03-06,8,2,4,103,2,325.0,300.0,197.5,25,6,26,Honolulu,Hawaii,United States,-157.82696,21.27971,295,9.0,7.0,9.0,9.0,10.0,8.0,82.0,1671879,100.0,9,False,Waikiki
11055163,Apartment,Private room,Real Bed,1,1125,Strict_14,2019-03-11,2,1,1,105,1,400.0,0.0,50.0,0,1,23,Hong Kong,Hong Kong,Hong Kong,114.17237,22.30612,236,9.0,9.0,10.0,9.0,10.0,9.0,88.0,45448833,100.0,7,False,Jordan
11080033,Apartment,Private room,Real Bed,14,1125,flexible,2019-03-11,2,1,1,1,1,21.0,0.0,94.0748,0,1,13,Montréal,Quebec,Canada,-73.58595,45.49039,0,10.0,8.0,10.0,10.0,10.0,8.0,80.0,57521137,0.0,1,False,Downtown Montreal
11093339,Condominium,Entire home/apt,Real Bed,1,1125,Strict_14,2019-03-11,2,0,1,206,1,463.0,625.0,120.0,80,2,14,香港,Hong Kong,Hong Kong,114.17545,22.29643,272,10.0,10.0,10.0,10.0,10.0,10.0,94.0,37031267,98.0,9,False,Tsim Sha Tsui
11095139,Apartment,Private room,Real Bed,1,1125,Strict_14,2019-03-11,2,1,1,139,1,298.0,0.0,50.0,0,1,22,Hong Kong,Hong Kong,Hong Kong,114.17242,22.30515,173,9.0,9.0,10.0,10.0,10.0,9.0,89.0,45448833,100.0,7,False,Jordan
11097962,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2019-03-07,3,1,1,199,1,110.0,0.0,10.0,25,1,26,New York,New York,United States,-73.93955,40.79733,357,9.0,10.0,10.0,10.0,9.0,9.0,90.0,24800102,75.0,1,False,East Harlem
11098708,Apartment,Private room,Real Bed,2,1125,Strict_14,2019-03-11,1,1,1,211,1,424.0,0.0,50.0,0,1,15,九龍,Hong Kong,Hong Kong,114.17106,22.30692,57,10.0,9.0,10.0,10.0,10.0,9.0,97.0,56949831,100.0,22,True,Jordan
11108923,Apartment,Entire home/apt,Real Bed,4,1124,Strict_14,2019-03-08,4,2,2,130,1,84.0,250.0,69.0,25,2,34,Barcelona,Catalonia,Spain,2.16622,41.3719,258,10.0,10.0,10.0,10.0,9.0,9.0,95.0,11170203,99.0,8,True,El Poble-sec
11113983,Townhouse,Entire home/apt,Real Bed,1,1125,moderate,2019-02-18,4,0,2,0,1,601.25,625.0,197.5,0,1,19,İstanbul,Istanbul,Turkey,29.00425,41.04095,365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17638280,0.0,1,False,
1111410,Apartment,Entire home/apt,Real Bed,1,1125,Strict_14,2019-03-08,6,4,6,43,2,85.0,300.0,50.0,0,6,15,Barcelona,Catalonia,Spain,2.15573,41.37249,194,9.0,9.0,9.0,9.0,9.0,9.0,87.0,6099660,95.0,46,False,Dreta de l'Eixample
11115528,Apartment,Private room,Real Bed,1,1125,Strict_14,2019-03-08,2,1,1,108,1,25.0,0.0,25.0,20,1,17,Barcelona,Catalonia,Spain,2.17561,41.38701,324,9.0,9.0,9.0,10.0,10.0,9.0,90.0,35858044,100.0,2,False,Sant Pere/Santa Caterina
1112838,Apartment,Entire home/apt,Real Bed,3,365,moderate,2019-03-08,7,3,7,129,2,130.0,300.0,65.0,35,4,51,Barcelona,Catalonia,Spain,2.15566,41.37479,127,10.0,10.0,10.0,10.0,10.0,10.0,95.0,6107595,100.0,1,True,El Poble-sec
11130156,Bed and breakfast,Private room,Real Bed,1,1125,flexible,2019-02-18,1,1,2,0,1,359.0,0.0,94.0748,0,1,13,Fatih,Istanbul,Turkey,28.977,41.01001,365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57838569,0.0,1,False,Sultanahmet
11131495,Villa,Entire home/apt,Real Bed,2,1125,flexible,2019-02-11,5,3,4,7,1,209.0,625.0,169.0,48,2,29,Rio de Janeiro,Rio De Janeiro,Brazil,-43.1899284846398,-22.920478977773982,357,10.0,10.0,10.0,10.0,10.0,10.0,94.0,57846393,100.0,1,False,Santa Teresa
11136898,Apartment,Private room,Real Bed,2,1125,moderate,2019-03-08,4,2,2,57,1,65.0,200.0,35.0,25,1,47,Barcelona,Catalonia,Spain,2.15395,41.38005,333,10.0,9.0,10.0,10.0,10.0,10.0,97.0,3320587,100.0,1,False,La Nova Esquerra de l'Eixample
11144250,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2019-02-18,4,2,3,22,1,348.0,0.0,50.0,0,1,18,TR,Istanbul,Turkey,29.06648,40.87794,336,10.0,9.0,10.0,10.0,10.0,9.0,94.0,57921954,100.0,1,True,
11145180,Apartment,Private room,Real Bed,1,365,moderate,2019-03-11,1,1,1,27,1,188.0,0.0,94.0748,0,1,23,Sai Kung District,New Territories,Hong Kong,114.25746,22.31752,92,10.0,10.0,9.0,9.0,9.0,10.0,92.0,57929069,100.0,2,False,
11146498,Apartment,Private room,Real Bed,3,15,moderate,2019-02-18,1,1,1,2,1,90.0,0.0,60.0,0,1,16,Şişli,Istanbul,Turkey,28.98352,41.04902,365,10.0,10.0,10.0,10.0,10.0,10.0,100.0,57620332,0.0,1,False,
11153910,Apartment,Entire home/apt,Real Bed,32,32,Strict_14,2019-03-08,5,4,5,1,2,130.0,0.0,30.0,0,1,24,Barcelona,Catalonia,Spain,2.15255,41.39193,100,8.0,6.0,8.0,8.0,8.0,6.0,80.0,23377306,100.0,10,False,L'Antiga Esquerra de l'Eixample
11157167,Apartment,Entire home/apt,Real Bed,4,30,Strict_14,2019-03-07,2,0,1,26,1,100.0,100.0,94.0748,20,1,18,New York,New York,United States,-73.99442,40.7113,0,10.0,9.0,10.0,10.0,10.0,10.0,97.0,17259339,0.0,1,False,Chinatown
1117706,Condominium,Entire home/apt,Real Bed,2,30,Strict_14,2019-03-06,3,1,1,16,1,125.0,500.0,55.0,22,3,22,Brooklyn,New York,United States,-73.96216,40.71353,0,10.0,10.0,9.0,9.0,10.0,10.0,97.0,2843987,0.0,1,False,Williamsburg
11191242,Apartment,Entire home/apt,Airbed,1,1125,flexible,2019-03-06,4,2,3,19,1,125.0,0.0,94.0748,0,1,12,New York,New York,United States,-73.98161,40.73598,0,9.0,9.0,10.0,10.0,10.0,9.0,88.0,35320932,0.0,1,False,Gramercy Park
11193311,Apartment,Private room,Real Bed,1,1125,moderate,2019-03-08,2,1,1,23,1,31.0,0.0,94.0748,0,1,11,Barcelona,Catalonia,Spain,2.20085,41.42112,358,10.0,9.0,10.0,10.0,9.0,9.0,86.0,28376927,38.0,1,False,
